FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Cancelled,CancellationCode,Diverted,DivReachedDest,DivAirportLandings
2015-06-01,LGA,DFW,AA,N3EJAA,1103,545,549,853,818,604,808,0,0,0,0,0,False,Z,False,,0
2015-06-01,MDW,LGA,WN,N760SW,1713,550,630,855,1025,646,954,0,0,90,0,0,False,Z,False,,0
2015-06-01,ORD,LGA,NK,N624NK,224,553,554,900,1025,653,946,1,0,84,0,0,False,Z,False,,0
2015-06-01,LGA,IAH,UA,N76254,1687,554,653,845,918,702,912,33,0,0,0,0,False,Z,False,,0
2015-06-01,ORD,LGA,UA,N485UA,462,600,606,911,1024,707,1013,0,0,73,0,0,False,Z,False,,0
2015-06-01,LGA,ORD,UA,N73275,1588,600,606,733,725,617,711,0,0,0,0,0,False,Z,False,,0
2015-06-01,LGA,DCA,US,N805AW,2115,600,555,703,740,625,737,0,0,37,0,0,False,Z,False,,0
2015-06-01,LGA,BOS,US,N954UW,2126,600,554,702,650,609,642,0,0,0,0,0,False,Z,False,,0
2015-06-01,DCA,LGA,US,N950UW,2137,600,555,708,714,608,650,0,0,0,0,0,False,Z,False,,0
2015-06-01,BOS,LGA,US,N963UW,2148,600,636,716,739,650,734,23,0,0,0,0,False,Z,False,,0
2015-06-01,LGA,ATL,WN,N484WN,3133,600,600,840,837,624,824,0,0,0,0,0,False,Z,False,,0
2015-06-01,LGA,MDW,WN,N8659D,4123,600,611,730,730,635,726,0,0,0,0,0,False,Z,False,,0
2015-06-01,ROC,LGA,EV,N722EV,5017,600,636,719,811,658,749,0,0,16,0,36,False,Z,False,,0
2015-06-01,GSO,LGA,EV,N712EV,5471,600,606,735,734,619,731,0,0,0,0,0,False,Z,False,,0
2015-06-01,BNA,LGA,MQ,N543MQ,3076,600,607,911,1025,636,944,0,0,74,0,0,False,Z,False,,0
2015-06-01,GSO,LGA,MQ,N826MQ,3594,600,9999,729,9999,9999,9999,9999,9999,9999,9999,9999,True,C,False,,0
2015-06-01,LGA,ORD,AA,N3KVAA,155,600,558,737,729,621,714,0,0,0,0,0,False,Z,False,,0
2015-06-01,ORD,LGA,AA,N3KXAA,276,600,602,905,944,615,938,0,0,39,0,0,False,Z,False,,0
2015-06-01,DFW,LGA,AA,N3AHAA,1100,600,604,1023,1056,618,1047,0,0,33,0,0,False,Z,False,,0
2015-06-01,LGA,MIA,AA,N3HAAA,1295,600,717,906,1036,738,1032,0,77,13,0,0,False,Z,False,,0
2015-06-01,MCO,LGA,B6,N651JB,198,600,9999,836,9999,9999,9999,9999,9999,9999,9999,9999,True,C,False,,0
2015-06-01,FLL,LGA,B6,N706JB,272,600,559,849,906,619,859,0,0,17,0,0,False,Z,False,,0
2015-06-01,PBI,LGA,B6,N580JB,762,600,554,846,841,604,838,0,0,0,0,0,False,Z,False,,0
2015-06-01,MIA,LGA,AA,N3KFAA,1084,600,557,856,855,606,847,0,0,0,0,0,False,Z,False,,0
2015-06-01,LGA,ATL,DL,N938DN,1447,600,559,824,816,615,809,0,0,0,0,0,False,Z,False,,0
2015-06-01,ATL,LGA,DL,N965DN,725,600,624,814,823,634,819,0,0,0,0,0,False,Z,False,,0
2015-06-01,LGA,DTW,DL,N335NB,731,600,614,754,757,633,753,0,0,0,0,0,False,Z,False,,0
2015-06-01,MCO,LGA,DL,N917DE,910,600,557,840,839,608,836,0,0,0,0,0,False,Z,False,,0
2015-06-01,BOS,LGA,DL,N939AT,2665,600,9999,715,9999,9999,9999,9999,9999,9999,9999,9999,True,A,False,,0
2015-06-01,LGA,BOS,DL,N956AT,2666,600,613,706,715,632,706,0,0,0,0,0,False,Z,False,,0
2015-06-01,CLT,LGA,US,N744P,2060,605,600,752,743,617,739,0,0,0,0,0,False,Z,False,,0
2015-06-01,STL,LGA,WN,N967WN,1194,605,713,930,1101,719,1045,0,0,91,0,0,False,Z,False,,0
2015-06-01,LGA,FLL,B6,N645JB,371,605,602,858,925,636,917,0,0,27,0,0,False,Z,False,,0
2015-06-01,MCI,LGA,EV,N371CA,5258,606,9999,1000,9999,9999,9999,9999,9999,9999,9999,9999,True,B,False,,0
2015-06-01,DAY,LGA,MQ,N827MQ,3352,610,609,759,816,626,803,0,0,17,0,0,False,Z,False,,0
2015-06-01,XNA,LGA,MQ,N522MQ,3393,610,604,1003,1036,623,1021,0,0,33,0,0,False,Z,False,,0
2015-06-01,CMH,LGA,MQ,N526MQ,3560,610,608,744,747,625,736,0,0,0,0,0,False,Z,False,,0
2015-06-01,LGA,MSP,DL,N984DL,1919,610,616,812,809,638,805,0,0,0,0,0,False,Z,False,,0
2015-06-01,ATL,LGA,WN,N285WN,2850,615,618,830,823,630,815,0,0,0,0,0,False,Z,False,,0
2015-06-01,CLE,LGA,EV,N15910,4225,615,614,754,800,632,751,0,0,0,0,0,False,Z,False,,0
2015-06-01,DTW,LGA,MQ,N510MQ,3609,615,611,758,836,629,759,0,0,38,0,0,False,Z,False,,0
2015-06-01,DTW,LGA,NK,N620NK,316,615,613,750,806,627,747,0,0,16,0,0,False,Z,False,,0
