index,FlightDate,Origin,Dest,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,CRSDepTime,DepTime,CRSArrTime,ArrTime,WheelsOff,WheelsOn,Cancelled
3138705,2009-06-09,LGA,IAH,CO,N14704,633,545,914,827,1213,946,1201,False
3138706,2009-06-09,CMH,LGA,MQ,N833MQ,4863,545,543,719,1210,551,1203,False
3138707,2009-06-09,TYS,LGA,9E,89059E,2228,600,555,814,811,610,751,False
3138708,2009-06-09,LGA,ORD,AA,N559AA,301,600,555,720,957,853,951,False
3138709,2009-06-09,ORD,LGA,AA,N5FMAA,398,600,715,900,1027,747,1021,False
3138710,2009-06-09,LGA,MIA,AA,N5DVAA,2255,600,558,855,904,626,858,False
3138711,2009-06-09,FLL,LGA,B6,N643JB,370,600,628,855,1327,638,1322,False
3138712,2009-06-09,LGA,FLL,B6,N607JB,371,600,602,853,901,635,856,False
3138713,2009-06-09,LGA,ATL,DL,N659DL,19,600,559,821,852,631,835,False
3138714,2009-06-09,IND,LGA,OH,N972CA,6294,600,9999,806,9999,9999,9999,True
3138715,2009-06-09,CHS,LGA,OH,N797CA,6540,600,555,806,812,620,803,False
3138716,2009-06-09,RDU,LGA,OH,N786CA,6628,600,550,743,738,612,730,False
3138717,2009-06-09,SAV,LGA,OH,N809CA,6700,600,550,815,802,605,754,False
3138718,2009-06-09,ORD,LGA,UA,N837UA,668,600,753,909,1110,822,1106,False
3138719,2009-06-09,BOS,LGA,US,N769US,2115,600,553,704,708,608,653,False
3138720,2009-06-09,DCA,LGA,US,N752US,2158,600,554,657,645,604,641,False
3138721,2009-06-09,LGA,BOS,US,N758US,2114,600,554,703,711,613,645,False
3138722,2009-06-09,LGA,DCA,US,N766US,2161,600,553,659,734,624,729,False
3138723,2009-06-09,LGA,ATL,FL,N993AT,359,600,553,819,858,640,848,False
3138724,2009-06-09,RDU,LGA,MQ,N834MQ,4751,600,556,730,725,608,716,False
3138725,2009-06-09,BOS,LGA,MQ,N854MQ,4814,600,553,715,706,614,659,False
3138726,2009-06-09,LGA,DTW,NW,N358NB,541,600,551,750,1019,849,1011,False
3138727,2009-06-09,LGA,MSP,NW,N335NB,1424,600,905,754,1121,954,1118,False
3138728,2009-06-09,LGA,ORD,UA,N462UA,667,602,904,722,1103,958,1053,False
3138729,2009-06-09,LGA,DFW,AA,N576AA,701,605,600,850,1117,856,1112,False
3138730,2009-06-09,LGA,CVG,DL,N392DA,1211,605,604,807,1034,852,1026,False
3138731,2009-06-09,DTW,LGA,MQ,N703MQ,4877,610,914,755,1102,936,1056,False
3138732,2009-06-09,DTW,LGA,NW,N323US,526,610,629,759,1127,700,1121,False
